2026-02-21 12:43:45 | INFO     | ecommerce | <stdin>:11 | 这是一条 INFO 日志 - 用于记录正常运行信息
2026-02-21 15:21:03 | INFO     | ecommerce.access | logging_config.py:127 | Request started: POST /api/v1/cart/items from 127.0.0.1
2026-02-21 15:21:03 | INFO     | ecommerce | cart_service.py:85 | 购物车添加商品: user_id=18, product_id=582fc2e7-0d5a-4387-95a0-c51b98dcf344, quantity=50
2026-02-21 15:21:03 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: POST /api/v1/cart/items - Status: 201 - Duration: 10.37ms
2026-02-21 15:21:03 | INFO     | ecommerce.access | logging_config.py:127 | Request started: POST /auth/register from 127.0.0.1
2026-02-21 15:21:03 | INFO     | ecommerce | auth_service.py:79 | 创建新用户: user_b_1771658463
2026-02-21 15:21:04 | INFO     | ecommerce | auth_service.py:89 | 用户创建成功: ID=19
2026-02-21 15:21:04 | INFO     | ecommerce.audit | logging_config.py:180 | AUDIT: {'timestamp': '2026-02-21T15:21:04.202985', 'action': 'user_created', 'user_id': '19', 'details': {'username': 'user_b_1771658463'}}
2026-02-21 15:21:04 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: POST /auth/register - Status: 201 - Duration: 291.37ms
2026-02-21 15:21:04 | INFO     | ecommerce.access | logging_config.py:127 | Request started: POST /auth/login from 127.0.0.1
2026-02-21 15:21:04 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: POST /auth/login - Status: 200 - Duration: 287.28ms
2026-02-21 15:21:04 | INFO     | ecommerce.access | logging_config.py:127 | Request started: POST /api/v1/cart/items from 127.0.0.1
2026-02-21 15:21:04 | INFO     | ecommerce | cart_service.py:85 | 购物车添加商品: user_id=19, product_id=582fc2e7-0d5a-4387-95a0-c51b98dcf344, quantity=60
2026-02-21 15:21:04 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: POST /api/v1/cart/items - Status: 201 - Duration: 10.23ms
2026-02-21 15:21:04 | INFO     | ecommerce.access | logging_config.py:127 | Request started: POST /api/v1/addresses from 127.0.0.1
2026-02-21 15:21:04 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=18, address_id=a1e72520-8364-41c6-835f-080f632c7528
2026-02-21 15:21:04 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: POST /api/v1/addresses - Status: 201 - Duration: 8.09ms
2026-02-21 15:21:04 | INFO     | ecommerce.access | logging_config.py:127 | Request started: POST /api/v1/cart/checkout from 127.0.0.1
2026-02-21 15:21:04 | INFO     | ecommerce | cart_service.py:225 | 购物车清空: user_id=18, session_id=None, 删除项数=1
2026-02-21 15:21:04 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: POST /api/v1/cart/checkout - Status: 200 - Duration: 11.01ms
2026-02-21 15:21:04 | INFO     | ecommerce.access | logging_config.py:127 | Request started: POST /payment/alipay from 127.0.0.1
2026-02-21 15:21:04 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: POST /payment/alipay - Status: 200 - Duration: 4.90ms
2026-02-21 15:21:04 | INFO     | ecommerce.access | logging_config.py:127 | Request started: GET /payment/callback/test/alipay/ORDB917EE3D538B4DB6 from 127.0.0.1
2026-02-21 15:21:04 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: GET /payment/callback/test/alipay/ORDB917EE3D538B4DB6 - Status: 200 - Duration: 8.28ms
2026-02-21 15:21:04 | INFO     | ecommerce.access | logging_config.py:127 | Request started: POST /api/v1/addresses from 127.0.0.1
2026-02-21 15:21:04 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=19, address_id=caca816c-5635-42ad-8271-e1b0b1855888
2026-02-21 15:21:04 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: POST /api/v1/addresses - Status: 201 - Duration: 6.17ms
2026-02-21 15:21:04 | INFO     | ecommerce.access | logging_config.py:127 | Request started: POST /api/v1/cart/checkout from 127.0.0.1
2026-02-21 15:21:04 | INFO     | ecommerce | cart_service.py:225 | 购物车清空: user_id=19, session_id=None, 删除项数=1
2026-02-21 15:21:04 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: POST /api/v1/cart/checkout - Status: 200 - Duration: 9.82ms
2026-02-21 15:21:04 | INFO     | ecommerce.access | logging_config.py:127 | Request started: POST /auth/register from 127.0.0.1
2026-02-21 15:21:04 | INFO     | ecommerce | auth_service.py:79 | 创建新用户: user_addr_1771658464
2026-02-21 15:21:04 | INFO     | ecommerce | auth_service.py:89 | 用户创建成功: ID=20
2026-02-21 15:21:04 | INFO     | ecommerce.audit | logging_config.py:180 | AUDIT: {'timestamp': '2026-02-21T15:21:04.859793', 'action': 'user_created', 'user_id': '20', 'details': {'username': 'user_addr_1771658464'}}
2026-02-21 15:21:04 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: POST /auth/register - Status: 201 - Duration: 290.29ms
2026-02-21 15:21:04 | INFO     | ecommerce.access | logging_config.py:127 | Request started: POST /auth/login from 127.0.0.1
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: POST /auth/login - Status: 200 - Duration: 287.33ms
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:127 | Request started: POST /api/v1/addresses from 127.0.0.1
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: POST /api/v1/addresses - Status: 422 - Duration: 2.70ms
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:127 | Request started: POST /api/v1/addresses from 127.0.0.1
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: POST /api/v1/addresses - Status: 422 - Duration: 2.29ms
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:127 | Request started: POST /api/v1/addresses from 127.0.0.1
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: POST /api/v1/addresses - Status: 422 - Duration: 2.57ms
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:127 | Request started: POST /api/v1/products from 127.0.0.1
2026-02-21 15:21:05 | INFO     | ecommerce | product_service.py:88 | 创建商品: 下架商品_1771658465
2026-02-21 15:21:05 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=df12705f-6ded-4663-8ebd-9c3a90151246
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: POST /api/v1/products - Status: 201 - Duration: 9.34ms
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:127 | Request started: POST /auth/register from 127.0.0.1
2026-02-21 15:21:05 | INFO     | ecommerce | auth_service.py:79 | 创建新用户: user_off_1771658465
2026-02-21 15:21:05 | INFO     | ecommerce | auth_service.py:89 | 用户创建成功: ID=21
2026-02-21 15:21:05 | INFO     | ecommerce.audit | logging_config.py:180 | AUDIT: {'timestamp': '2026-02-21T15:21:05.467072', 'action': 'user_created', 'user_id': '21', 'details': {'username': 'user_off_1771658465'}}
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: POST /auth/register - Status: 201 - Duration: 290.34ms
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:127 | Request started: POST /auth/login from 127.0.0.1
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: POST /auth/login - Status: 200 - Duration: 287.18ms
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:127 | Request started: POST /api/v1/cart/items from 127.0.0.1
2026-02-21 15:21:05 | INFO     | ecommerce | cart_service.py:85 | 购物车添加商品: user_id=21, product_id=df12705f-6ded-4663-8ebd-9c3a90151246, quantity=2
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: POST /api/v1/cart/items - Status: 201 - Duration: 10.11ms
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:127 | Request started: PUT /api/v1/products/df12705f-6ded-4663-8ebd-9c3a90151246 from 127.0.0.1
2026-02-21 15:21:05 | INFO     | ecommerce | product_service.py:176 | 商品更新成功: ID=df12705f-6ded-4663-8ebd-9c3a90151246
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: PUT /api/v1/products/df12705f-6ded-4663-8ebd-9c3a90151246 - Status: 200 - Duration: 7.76ms
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:127 | Request started: POST /api/v1/addresses from 127.0.0.1
2026-02-21 15:21:05 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=21, address_id=ea9bb697-3128-4a73-a966-3058c70441d0
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: POST /api/v1/addresses - Status: 201 - Duration: 6.83ms
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:127 | Request started: POST /api/v1/cart/checkout from 127.0.0.1
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: POST /api/v1/cart/checkout - Status: 400 - Duration: 2.42ms
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:127 | Request started: GET /api/v1/cart from 127.0.0.1
2026-02-21 15:21:05 | INFO     | ecommerce.access | logging_config.py:134 | Request completed: GET /api/v1/cart - Status: 200 - Duration: 6.89ms
2026-02-21 15:21:06 | INFO     | ecommerce | main.py:30 | 👋 应用关闭
2026-02-21 15:21:07 | INFO     | ecommerce | main.py:25 | 🚀 E-Commerce MVP v1.0.0 启动成功!
2026-02-21 15:21:07 | INFO     | ecommerce | main.py:26 | 📊 架构模式: monolithic
2026-02-21 15:21:07 | INFO     | ecommerce | main.py:27 | 📝 日志级别: INFO
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=12aec93e-f296-495e-969f-0722e7f5b1dd
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=696b29ec-e747-40fa-9cc8-59b69a97c457
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=c4101a15-26c4-42cc-9dbc-8ca2c1459896
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=39061932-c291-4722-8880-21cbfd5e9321
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=cdda547d-b616-416a-b2f9-8a236f76ce64
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=5e15ab74-47d9-41cf-857e-0bb61983f1eb
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=21d18c6c-8b41-4021-b4c7-17cea45ecad0
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=5d3c8115-626e-4e7b-90b9-98d8e3dfedbb
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=d59f1541-01d8-436f-9861-aad1f97f52a7
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=cfebd33c-b0f7-4e67-a7a6-13cdcb59ae25
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=a7658c97-ad5b-45b9-8e10-ad60cff3c851
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=2ec5dd63-f0eb-4905-9853-9baec6485260
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=076de450-c31c-4990-8fc7-9cf358a14225
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=69262276-2fa4-4eae-b9c2-215a795cc317
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=0e40266c-69c8-44eb-a1a2-ef3a25ce895c
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=d0a80e4f-49eb-4be8-86a7-5bca0718db47
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=9435f82b-4bf7-4331-a3f9-5c4f82c32b4d
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=07bd198e-2b49-4848-aab0-997fd1ea1ecb
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=23e6dcba-0cf4-4e39-8933-e0d409f186b8
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=18a4dd89-2f73-415a-8107-20ee1d312f29
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=d213dfaa-685a-44a8-9cc1-1b1bc4b82afe
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=42102daa-1827-4fb0-8c8f-d9f83bb2e3bb
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=a1cea08f-99ae-40fa-974f-932c8425fb5b
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=39a7b831-fcd2-415e-9df0-567bec61a90a
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=92abeb84-a9ec-4877-b531-f694038ab98a
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=40f964f2-83ba-40f9-adee-589c3471b2c8
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=de694a61-1b7a-410e-8821-4ad6a7ec25c9
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=9000121d-3a79-4257-9979-7eb0e8338bb2
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=52694924-dd7c-4a71-a780-7f853600764a
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=0f92a914-115c-4b73-88ad-5c1a32483c02
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=ac3865fc-34f8-4349-b912-d5e517908655
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=e1e7dad4-8b8d-4b0d-b197-bcaf3c27d6d3
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=1adcb1d5-06b6-4056-93bf-690e001d2083
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=ad5627fd-e007-46ee-9c93-d52f276b9562
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=8eeb5877-abc6-4a78-be92-d8a8e0623f4d
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77777, address_id=436bbc6c-08d3-4287-b010-b5aff3760e16
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77777, address_id=1c9a6a37-cba3-4a93-8a91-43454809752c
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77777, address_id=9184d998-889c-4837-8bbf-55474f101fdd
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77777, address_id=e96f029e-eafa-4284-82b3-7d7a422ad6ac
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77777, address_id=0cda7034-d842-41f5-84f6-b05a1b4d6779
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77777, address_id=4ac95276-24f1-4e25-bad7-24574fe943a7
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77777, address_id=932d0041-1ec1-4cfe-ba93-37b20c68458f
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77777, address_id=0551d814-a69c-432a-93cf-d8e1100ab7b7
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77777, address_id=9134cadd-675f-4784-a76b-96b14f413fe5
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77777, address_id=355b99af-5a1a-4d03-8831-8fd3ac9e5348
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77778, address_id=80e2057a-5e68-4621-b62a-a601fd924be2
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77778, address_id=3cf9647b-e29a-4777-b919-621bfc9970fa
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77778, address_id=1bb7a8bd-4b2e-4b1d-b819-3d373f27be53
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77778, address_id=1f234235-563e-4641-b180-8c0eaf81a79f
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77778, address_id=1d802c6a-bf5b-4f4b-8ad3-ffa8ef5228b3
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77778, address_id=c58b48d8-b030-4449-b7d0-8867d75ad887
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77778, address_id=237a5517-e03f-4346-8950-ae01d4dc132c
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77778, address_id=b2266267-fe2c-4c16-a149-d81e523628f9
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77778, address_id=1a914ce9-50e5-4be7-b85f-8875ceea462b
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77778, address_id=4bcacb8e-80e5-4f88-b1da-dcfc409f2bc3
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=daa7ef5d-4850-4271-a1d3-cbbd9f1b16a4
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=540a81dc-76b9-4a72-ba3f-00fa2110503c
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=348beb28-5a52-4747-99ce-b6fd5c3a55dc
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:161 | 地址更新成功: address_id=348beb28-5a52-4747-99ce-b6fd5c3a55dc
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=977d1c19-bbca-480d-b237-33db22eda384
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=c3eec2be-c99a-456d-af58-e03a02bb78b6
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=442d2879-3ecd-47fa-8e58-b78df5ad153a
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:161 | 地址更新成功: address_id=442d2879-3ecd-47fa-8e58-b78df5ad153a
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=a0765e5f-91e2-4f9f-bf6d-bbab913988cb
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:161 | 地址更新成功: address_id=a0765e5f-91e2-4f9f-bf6d-bbab913988cb
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=19d7f347-ac65-4dc8-8ecc-8b6a711dc1e9
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:161 | 地址更新成功: address_id=19d7f347-ac65-4dc8-8ecc-8b6a711dc1e9
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=8fb198f3-40ff-4c21-b0cc-81c6286b4162
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:161 | 地址更新成功: address_id=8fb198f3-40ff-4c21-b0cc-81c6286b4162
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=54054ac4-ee44-4f0e-80cc-4da90695e44d
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:161 | 地址更新成功: address_id=54054ac4-ee44-4f0e-80cc-4da90695e44d
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=adae1ad4-1b60-4eb6-8e88-9db68bef2993
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:161 | 地址更新成功: address_id=adae1ad4-1b60-4eb6-8e88-9db68bef2993
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=2c93bbbb-2eb9-414a-ac33-9bfb32fdaff1
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:193 | 地址删除成功: address_id=2c93bbbb-2eb9-414a-ac33-9bfb32fdaff1
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=ffa20f7a-6e99-45cb-956e-d7735d317918
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=0147f0fb-db57-4305-80b0-cd2c969fad15
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=84a3c031-12d3-4f2c-9eb6-26f10c2e83c7
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:247 | 自动设置默认地址: address_id=84a3c031-12d3-4f2c-9eb6-26f10c2e83c7
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:193 | 地址删除成功: address_id=0147f0fb-db57-4305-80b0-cd2c969fad15
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=fc1e8dde-cb31-4673-9c32-763ea86f59dd
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:193 | 地址删除成功: address_id=fc1e8dde-cb31-4673-9c32-763ea86f59dd
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77776, address_id=153b8c20-9dbd-4f1a-93c3-36501cf8407e
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77776, address_id=492c2b41-d838-44e6-927e-7560b6aad779
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77776, address_id=162caa83-2793-4af0-bf60-51052b17304e
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:247 | 自动设置默认地址: address_id=492c2b41-d838-44e6-927e-7560b6aad779
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:193 | 地址删除成功: address_id=153b8c20-9dbd-4f1a-93c3-36501cf8407e
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=4cb638c4-5b92-4172-850e-48247d0c3d32
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=e981c462-84f1-4608-9b82-33cab4256d7d
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:224 | 默认地址设置成功: address_id=e981c462-84f1-4608-9b82-33cab4256d7d
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=6bff9c15-7026-4123-a57f-172f324e6a2d
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=ffad47b4-c715-49fc-9210-14111af90bf3
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:224 | 默认地址设置成功: address_id=ffad47b4-c715-49fc-9210-14111af90bf3
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=5ac23e57-529b-4a65-97a2-2f150bc519ae
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=b73e6108-e442-411d-b046-e22ab216f2bc
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:224 | 默认地址设置成功: address_id=b73e6108-e442-411d-b046-e22ab216f2bc
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=862cd388-861f-439a-b5d9-79ce6ef0a9de
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=845e89f3-a9b7-4cf6-a1d5-16d4f93436ad
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77779, address_id=3c095722-3e02-4ed8-a43e-b24ae4ccd2e0
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=77779, address_id=a3d3be91-a317-424a-87f1-81e0debb908c
2026-02-21 15:21:11 | INFO     | ecommerce | address_service.py:247 | 自动设置默认地址: address_id=3c095722-3e02-4ed8-a43e-b24ae4ccd2e0
2026-02-21 15:21:29 | INFO     | ecommerce | main.py:30 | 👋 应用关闭
2026-02-21 15:21:30 | INFO     | ecommerce | main.py:25 | 🚀 E-Commerce MVP v1.0.0 启动成功!
2026-02-21 15:21:30 | INFO     | ecommerce | main.py:26 | 📊 架构模式: monolithic
2026-02-21 15:21:30 | INFO     | ecommerce | main.py:27 | 📝 日志级别: INFO
2026-02-21 15:21:32 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=b300888f-7be2-49f0-8e56-9c6cc035d247
2026-02-21 15:21:32 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=63b69217-6d54-4c37-85f4-277ef4d0f144
2026-02-21 15:21:32 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=5943b3ec-3e47-4f0c-af20-37d537885f82
2026-02-21 15:21:32 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=00c1fe47-423d-4867-a787-30b43c373819
2026-02-21 15:21:32 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=1a00f9ef-1839-45e5-94e0-8886048f24ef
2026-02-21 15:21:32 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=21576009-8960-4286-ac3f-44a090954335
2026-02-21 15:21:32 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=de12adad-1c8f-445c-8ecb-edebc0aaa663
2026-02-21 15:21:32 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=d6b736d3-da39-4a5e-86e9-478a6a863a3a
2026-02-21 15:21:32 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=34c455d2-8510-4a0a-9a5c-764da9b98346
2026-02-21 15:21:32 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=5042d103-13e8-49b2-9f5f-9daea6c4631a
2026-02-21 15:21:32 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=f39dbf3f-6383-41f7-bf10-63098754abe3
2026-02-21 15:21:32 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=925c1494-4de0-4062-998c-f4a9f5290e4f
